"u" "t" "z"
0.384468186967878 0.408804720910735 1
0.998335867342028 0.252453569545952 2
0.367446420932786 2.50730177312464 2
0.969017292818754 0.556884018927958 2
0.576624752365887 0.341132636085408 2
0.0416810092053984 0.147089762414694 3
0.0458011043357258 2.07575260851195 1
0.756920890024989 0.954821043977992 1
0.17845434140234 0.864435350785962 3
0.113806004132702 0.0595672112631457 3
0.675553571424924 0.575537976347092 3
1.50740026221935 1.57016172036676 1
1.95510249835715 0.860316935193756 1
1.34080536279957 0.472943350380514 2
0.689851594018466 0.139608147757207 1
0.000871734870541976 11.0290850535312 3
1.05636734243522 0.48478521186389 2
1.16872626486573 1.93495164241654 2
0.107182234828649 1.68723613522396 1
1.10512134086874 0.0495166094810173 2
0.104036045889933 1.40293903239715 1
0.12554099799022 0.867275299978288 2
1.40197092140153 0.667579266408359 2
0.362032204676915 2.87038088231503 3
0.756538452449382 1.26795340494266 3
0.535097821719824 0.242492949967852 1
1.89736210068539 0.127730817945649 2
0.984897860446547 1.4805753869791 3
4.49219755829336 0.118434636290887 1
1.02776787547345 1.90042761357253 2
1.69890423998863 0.423741520848007 3
0.570180657660508 0.551286582752758 2
1.09603113957846 1.28979850737996 1
0.10076852714507 0.482854337478476 1
0.600083993104651 0.120331559892747 2
0.031123201883286 1.86260498518586 3
0.457154777596717 1.14182852338342 2
1.486432758982 0.0721746344194366 3
0.164377184418478 1.46331956706888 3
0.503051477991243 0.916375922746223 2
1.38166899565099 0.612432421000154 2
0.738558698985193 0.843667036173735 3
0.502074307609572 0.693611047862258 1
0.531009100612925 0.161667603143889 3
1.53382610885998 0.0369883904072385 2
1.84274543507792 0.435153412677235 1
4.21182209617195 0.0802653308471962 2
1.28271547194042 1.47910876154948 3
1.61747935174474 1.76915096083577 3
0.145606629148917 3.13521807526797 1
0.455178783705493 0.287444812694732 2
0.930943275979949 0.62797113104408 3
0.949833611701751 0.656751452984691 3
0.0660119903213511 1.10660161651148 1
1.29328962966401 0.343857769173402 3
0.260462813686027 0.505692755211919 3
2.82595796023579 0.293511102230981 3
1.685515045548 1.08129469040918 1
0.135473258984025 1.00469694331732 2
0.241136089354784 0.583283315643974 2
0.727284999454744 1.13586314560087 3
0.154039778134384 0.183391811301567 1
0.0538270749805967 0.378244067207979 1
0.911258553579116 0.00744146063324411 3
0.0352811103213434 1.88544571020307 3
1.47447887285222 0.357297155052587 1
0.479403145852411 0.38960104944192 1
1.30579388925746 0.115619572782727 2
0.835907162547888 0.202477689063415 1
2.50798555329552 0.698117153806438 2
0.424083783338704 0.702204769742513 2
0.318530425299469 0.195502486611803 1
0.598151595435068 1.89545137182222 2
1.74471858232344 0.612076683156666 1
0.671442149827738 2.13200452270426 2
2.21189977756581 0.330245613617255 3
0.217487530733689 0.00509484981017538 3
0.0835646308573501 2.83462767339569 2
0.0676913541226811 1.66505814469838 3
1.79698645749428 0.804370047155251 1
0.257026900235494 2.07534437023356 1
0.0928172601082413 0.503838333638946 2
0.715961438186296 0.48173678949007 1
0.213047046450667 1.46022543582656 3
0.132975960819076 1.28800534127323 2
0.175835994549539 0.473855249812207 1
0.417961266889675 1.41579582681823 1
1.30392956113352 0.804347415043409 2
0.015586968524628 0.72371097026472 3
1.30673570277008 0.583455794722313 1
0.596342861690214 0.671314282946173 1
0.802614565658684 0.901207903507589 2
0.0616059601515613 0.670449804260655 2
1.76478405983689 0.337931438092371 3
0.458741361621515 0.493683017159345 3
2.81819738563119 0.875614913091911 2
1.73926610547912 0.0111442769511211 2
0.302045465333542 2.96962544782725 3
1.16262903343619 0.728495345255882 2
0.663655037364459 0.605525860981246 1
2.20076911374818 0.500642157638975 3
2.99107539535639 0.320373926346976 1
1.1145395099872 0.994865520971685 1
3.21110236233481 0.0606659643394392 3
1.74154891074835 0.077292331232481 3
0.338097582879442 1.04095419379321 1
1.88017427415997 0.125067886794605 2
2.05520092620425 0.57469577806033 1
0.456311199431311 0.407669589007177 2
0.149024107000828 0.719409738400314 3
0.31878448560041 0.196070112439618 3
1.70485451372515 1.03181219239802 1
1.0778273786761 0.0326656924352858 3
1.08668554777211 0.108397188354368 1
1.00506002951217 0.78758863553846 2
0.0831562649627182 2.87218136252362 1
0.368538569466474 0.617096894878911 3
0.336892409790793 0.844361480544765 1
0.515382033919602 0.108638629988198 2
0.381419468942308 0.499368319598261 3
0.410113997477061 1.60253410864106 2
2.635711031244 0.0604204062604109 1
1.03039860998575 0.231422468695075 1
0.847900289107954 0.748044525359425 3
2.12471822303748 0.27458120009158 1
0.691360306696488 0.466655661803209 1
1.51792755745316 0.0389414736169604 2
1.18428529287303 2.42953041086497 3
0.486377993970718 0.247484964797781 2
0.545929154200413 0.820480630312778 2
0.270131074617079 0.521897474816576 1
0.933028664277974 0.741708723075446 2
0.613355142966708 1.55412873842965 3
1.90352149881159 0.167727800212379 1
0.377462314974169 1.13679662381871 3
0.569521681541003 0.760513775576299 3
1.36312479548507 1.50724886420527 2
2.69477381936811 1.01245025750549 3
0.0078198925347368 1.59858237566178 2
1.1556989459655 1.10919578603893 2
0.505971207244478 0.543397244449917 3
0.0714438494205557 3.58748312121341 2
0.478135405822464 0.986543207748955 3
0.341101785473292 0.88767019655416 3
1.25623688015663 0.320681048820582 2
0.859760216087262 1.29701540949588 3
0.780000363561505 0.0458214869004693 2
2.73389493170027 0.244469602684068 2
0.88426172831575 0.236492452706657 3
0.936833905756319 2.541993472218 2
2.00058768125919 0.208480579947508 3
1.54334891600231 0.57621871080992 2
2.88677795748246 1.2666531009236 2
0.862437987392088 0.378892448910452 1
0.10394618782356 1.20677294311018 2
0.0117825860696343 7.77961793828534 1
0.112191568897191 1.8234751358953 3
0.254311679177985 0.972801001923979 1
2.32986431455696 0.723847693275388 3
0.155520296942039 0.876909503765801 2
1.6169175594667 0.277485716676795 1
0.397978395870364 0.647400705006584 3
3.50832142413294 0.171609094974334 1
1.37640429033429 0.91811049708423 3
0.0538181473810665 3.12727338463694 3
2.38069262131605 0.475385467449672 3
2.34395715339525 0.712731689771892 1
0.820882612903016 0.318684792005669 2
0.397920745007996 1.43772518364326 2
0.539363706675574 2.17979926016377 2
0.0457677018636706 5.89431351760611 1
0.386069536701938 1.82298511875721 2
1.23033838398816 0.378603874513382 1
0.900361448332547 1.43169324849807 1
2.00925439962128 0.191232273653026 1
0.812636089398841 0.646622012830393 1
0.592445932246075 0.562851170556541 1
0.473583249655571 1.25727614350226 3
1.21030876225828 0.694747133262783 2
1.07894976092833 0.158889103890764 2
1.35660351709811 0.40201384745618 1
2.33636365638631 1.31875237544529 1
0.600285316785252 0.279519010567486 2
0.860625375941785 0.540295021551751 2
1.32778244616026 0.184596670641238 2
0.00603354755079638 41.3148972790485 2
2.02526842421095 1.62797565921981 1
0.718276839232106 1.35800056461984 3
0.671113935151033 0.751995477468865 2
2.03992265041517 0.181982086428376 3
0.0447029123463793 3.45032718744641 1
1.22677551669819 0.273989247122936 1
1.74064429088534 1.33416610390454 1
1.35428538076505 0.419972938882049 2
0.239370552676531 0.547803764163364 3
1.28498160626628 0.723113688307421 2
2.20853528484818 0.282450604056515 1
1.63597436180486 0.344075746010183 2
0.0803019861446882 1.49815235658828 1
0.722685507607556 1.12039980639316 2
1.0099054819273 0.285362142202438 1
0.101462734501838 1.21093730410036 1
2.38281628033804 0.0168397561581175 1
1.81019682357289 0.904245283535439 3
0.56569651962587 0.602725805490108 3
0.413975835094256 0.115817694908564 1
2.80997055645962 0.0578351325993124 2
0.05933788988429 0.606185722479798 1
2.73029667191383 0.0241200230935642 2
1.23397860723984 0.335751474752279 1
0.0196559053068522 3.34508322518372 2
0.811016272212883 0.33232794912957 3
1.87783102769482 0.273055024804194 3
0.446401790979237 0.0417766945238746 2
1.60224638155197 0.4432015379215 3
1.85990290502366 0.032576056964721 3
3.1079750015487 0.725363744432372 2
1.87669669164301 0.525848654241516 1
0.0855773477960551 1.70644630300681 3
0.548920874191998 0.57799239426642 2
0.24245379067656 2.10063097849012 1
0.778310740776945 0.338550219371155 3
0.552676338512535 0.78541247839114 1
1.43016400148881 1.02892056616116 2
0.621758233625662 3.88653330403355 2
0.207632741628193 0.516999412665012 3
1.71947846445996 0.950609537326745 2
0.76832193003592 0.74872882556295 3
0.0244002218344296 0.500788442252053 2
